Stop ID,Stop Name,Stop Latitude,Stop Longitude
688,Verdi Residence - Visan,47.12151,27.60051
689,Str. Visan,47.12508,27.60204
690,Zen Residence,47.12973,27.60593
691,Biserica Dumbrava,47.07697,27.55078
692,Dumbrava Vale,47.06875,27.54932
693,Concretica - Dumbrava,47.06528,27.54762
694,Santa,47.04284,27.54442
695,Santa,47.04305,27.54466
696,Concretica - Dumbrava,47.06498,27.54775
697,Dumbrava Vale,47.06917,27.54938
698,Biserica Dumbrava,47.07695,27.55089
699,Magazin La Salcii - Horpaz,47.10543,27.55153
700,Magazin Profi - Horpaz,47.10195,27.54075
701,Str. Prof. Neculai Hartan - Ciurbesti,47.09833,27.5306
702,Str. Parcului - Ciurbesti,47.09653,27.5259
703,Str. Parcului - Ciurbesti,47.09649,27.52609
704,Str. Prof. Neculai Hartan - Ciurbesti,47.09821,27.53049
705,Magazin Profi - Horpaz,47.10193,27.5409
706,Magazin La Salcii - Horpaz,47.10536,27.55173
707,Str. Vioarei - Tomesti,47.11391,27.72586
708,Str. Releu - Chicerea,47.11105334,27.73476809
709,Scoala Chicerea,47.10461639,27.74647862
710,Rond Chicerea,47.1034808,27.75670856
711,Rond Chicerea,47.10364512,27.7572611
712,Scoala Chicerea,47.1053357,27.74578661
713,Str. Releu - Chicerea,47.11121032,27.73468763
714,Str. Vioarei - Tomesti,47.1140251,27.72604018
715,Gradinita Tineretului,47.09246857,27.55710488
716,Gradinita Tineretului,47.09237,27.55722
717,Strada Eliberarii - Dumbrava,47.08834915,27.55404471
718,Str. Eliberarii - Dumbrava,47.08824,27.55415
719,Str. Digului - Dumbrava,47.08134,27.5515
720,Str. Digului,47.08127,27.55159
721,Dancas - DC 28,47.11616072,27.51752618
722,Centrul de zi Cornesti,47.10928,27.50835
723,Centru Proselnici,47.1101333,27.5002152
724,Scoala Proselnici,47.11019536,27.48607459
725,Scoala Proselnici,47.11019171,27.48603704
726,Centru Proselnici,47.11004932,27.5001401
727,Centrul de zi Cornesti,47.10924975,27.50834229
728,Dancas - DC28,47.11613516,27.51767638
729,Capat Horlesti,47.26572,27.44608
730,Capat Horlesti,47.26585,27.44624
731,Farmacie Horlesti,47.25975,27.45417
732,Farmacie Horlesti,47.26002,27.45349
733,Podu Ros,47.15204,27.58637
734,Magazin Verne,47.18949,27.52359
735,Magazin Verne,47.18947,27.52348
736,La Spalatorie,47.19231,27.52159
737,La Spalatorie,47.19245,27.52136
738,Primaria Valea Lupului,47.176553,27.495914
739,Str. Lacului - Valea Lupului,47.178537,27.495993
740,Str. Artarului - Valea Lului,47.178822,27.499352
741,Str. Trandafirilor I - Valea Lupului,47.180289,27.499602
742,Str. Nucilor - Valea Lupului,47.180165,27.50226
743,Str. 1 Decembrie - Valea Lupului,47.180113,27.505311
744,Str. Victoriei I - Valea Lupului,47.185948,27.505175
745,Str. Victoriei II - Valea Lupului,47.18728,27.513536
746,Str. Nufarului I - Valea Lupului,47.184467,27.515609
747,Str. Nufarului II - Valea Lupului,47.182108,27.516843
748,Str. Petre Culianu I - Valea Lupului,47.180908,27.51868
749,Str. Petre Culianu II - Valea Lupului,47.177539,27.519108
750,Str. Petre Culianu II - Valea Lupului,47.177843,27.519175
751,Str. Petre Culianu I - Valea Lupului,47.180909,27.518772
752,Str. Nufarului II - Valea Lupului,47.182204,27.516898
753,Str. Nufarului I - Valea Lupului,47.184504,27.515386
754,Str. Victoriei II - Valea Lupului,47.187324,27.513524
755,Str. Victoriei I - Valea Lupului,47.18589,27.504592
756,Str. 1 Decembrie - Valea Lupului,47.182236,27.504768
757,Str. Trandafirilor II - Valea Lupului,47.182407,27.499686
758,Str. Trandafirilor I - Valea Lupului,47.18031,27.499526
759,Str. Artarului - Valea Lupului,47.178877,27.499234
760,Str. Lacului - Valea Lupului,47.178614,27.49586
761,Primaria Valea Lupului - Valea Lupului,47.176583,27.49593
762,Str. Rubinului - Valea Lupului,47.18026,27.48839
763,Str. Soimului - Valea Lupului,47.178118,27.488756
764,Str. Diminetii - Valea Lupului,47.178026,27.493609
765,Str. Amurgului - Valea Lupului,47.179006,27.495522
766,Str. Mestecanis - Valea Lupului,47.179085,27.509874
767,Str. Ion Creanga - Valea Lupului,47.177339,27.51155
768,Str. Cuza Voda - Valea Lupului,47.183438,27.513548
769,Str. Victoriei III - Valea Lupului,47.188002,27.517931
770,Str. Soarelui I - Valea Lupului,47.187235,27.52181
771,Str. Soarelui II - Valea Lupului,47.184791,27.523806
772,Str. Soarelui III - Valea Lupului,47.180034,27.528331
773,Str. Soarelui IV - Valea Lupului,47.177727,27.530293
774,Str. Soarelui IV - Valea Lupului,47.178463,27.529836
775,Str. Soarelui III - Valea Lupului,47.180508,27.528011
776,Str. Soarelui II - Valea Lupului,47.185159,27.523666
777,Strada Soarelui I - Valea Lupului,47.187125,27.522039
778,Str. Victoriei III - Valea Lupului,47.187855,27.516917
779,Str. Mestecanis - Valea Lupului,47.179135,27.510479
780,Str. 1 Decembrie (Plaiesilor) - Valea Lupului,47.178243,27.505557
781,Str. Amurgului - Valea Lupului,47.178884,27.494934
782,Str. Rubinului - Valea Lupului,47.18032,27.48837
783,Str. Soarelui III - Valea Lupului,47.180508,27.528011
784,Podu Ros (4),47.15205,27.58635
785,Ferma Liliac,47.11309,27.46098
786,Str. Mazuru-Valea Adanca,47.13059,27.53693
788,str. Militari - Vorovesti,47.12958,27.47642
789,Str. Romanitei - Vorovesti,47.12499,27.47119
790,Str. Iasomiei - Vorovesti,47.12116,27.46761
791,Str. Cocosului - Vorovesti,47.12018,27.4664
792,Str. Unirii - Vorovesti,47.11966,27.46546
793,Str. Bucegi - Vorovesti,47.11675,27.4638
794,Coso Garaj - Vorovesti,47.1163,27.46333
795,Str. Mircea Eliade - Vorovesti,47.12468,27.47096
