from, to, travel_time
3, 35, 5.537827057241387
3, 36, 6.10773915576806
3, 37, 5.977914068137546
3, 38, 5.823400814056151
3, 39, 5.724036596205454
3, 40, 5.686389966247416
3, 41, 4.6019761486360276
3, 42, 2.6218920729259185
3, 43, 8.118261027785234
3, 44, 7.779055932777307
3, 45, 7.313377269159531
3, 46, 6.95882642502316
3, 47, 6.589858819601917
3, 48, 6.23239595922443
3, 49, 1.982357117078744
3, 50, 1.8481183348107917
3, 51, 2.094207843825726
3, 52, 2.4263015717721195
3, 53, 1.8960788618368205
3, 54, 1.5266416974488397
3, 55, 2.6667103054947416
3, 56, 3.2111174224083125
3, 57, 3.9861264214163166
3, 58, 5.755560468136335
3, 59, 4.702139525936966
3, 60, 6.5802653310965376
3, 61, 7.113386915629086
3, 62, 7.489179212984109
3, 63, 8.069755460963552
3, 64, 8.427461712113494
3, 65, 8.835605412278762
3, 66, 9.132294567228525
3, 67, 2.6888747228389995
3, 68, 3.717294738676266
3, 69, 4.246067934307558
3, 70, 3.9570206322080077
3, 71, 4.502678987582787
3, 72, 3.8451071897221407
3, 73, 4.21641191445112
3, 74, 4.817026663359221
3, 75, 5.16074061943756
3, 76, 6.243803490396653
3, 77, 6.618065620383185
3, 78, 4.248892383115146
3, 79, 4.194313454077036
3, 80, 3.5799448035238766
3, 81, 3.3307159274678364
3, 82, 4.622303564141445
3, 83, 3.925046649871908
3, 84, 3.2059148844692236
3, 85, 2.7515408494624047
3, 86, 2.5509800760834107
3, 87, 2.3665624515401245
3, 88, 2.0909623119020897
3, 89, 2.2409718328959514
3, 90, 2.480040987505308
3, 91, 2.4763471687908263
3, 92, 2.537127135847576
3, 93, 4.998523224283261
3, 94, 6.010244485888831
3, 95, 5.901529685887576
3, 96, 5.6419684093029545
3, 97, 4.284199743959983
3, 98, 4.158408394269909
3, 99, 7.577758004679454
3, 100, 7.12626859093441
3, 101, 6.720895903760778
3, 102, 3.7017236935863442
3, 103, 3.0029938626041455
3, 104, 2.690373972707165
3, 105, 5.464953458690488
3, 106, 5.46564945983224
3, 107, 7.235668427629752
3, 108, 7.971736665748388
3, 109, 8.59055566829408
3, 110, 9.346432153945033
3, 111, 9.902672939352788
3, 112, 10.614671910006194
3, 113, 11.241688997401386
3, 114, 11.805629523161173
3, 115, 2.230800165001724
3, 116, 3.695439367026907
3, 117, 5.264312152639264
3, 118, 5.520909583327502
3, 119, 5.630510606595701
3, 120, 1.9925505670505987
3, 121, 4.395963540654194
3, 122, 1.8528421791121126
3, 123, 6.055661566743673
3, 124, 7.56620992058779
3, 125, 4.465953119093264
3, 126, 4.388606402163529
3, 127, 2.1260999301579173
3, 128, 2.3758024668447812
3, 129, 1.4693081814460667
3, 130, 1.873705144948863
3, 131, 1.72997064622824
3, 132, 5.734799859293899
3, 133, 4.49737930067926
3, 134, 6.808118753996486
3, 135, 5.041601051503501
3, 136, 3.3078031528626073
3, 137, 7.210223650619139
3, 138, 2.9500353610271572
3, 139, 2.6761975735057146
3, 140, 2.9769967124966983
3, 141, 3.403974168020496
3, 142, 3.3295857257937427
3, 143, 3.7949110684598897
3, 144, 3.2532995692619737
3, 145, 2.6281118663895384
3, 146, 5.694833915527666
3, 147, 5.772091610290218
3, 148, 5.691745313508503
3, 149, 5.628616941784172
3, 150, 5.365280971831665
3, 151, 5.471814983741063
3, 152, 4.47009922051974
3, 153, 4.072903614211966
3, 154, 4.443311768225127
3, 155, 4.767205097626594
3, 156, 2.772412204577038
3, 157, 2.0262819106619436
3, 158, 4.230652858160301
3, 159, 4.678780494684236
3, 160, 2.6021473404921647
3, 161, 2.376198466060744
3, 162, 2.795097842612752
3, 163, 2.5280130030166315
3, 164, 2.004284957735866
3, 165, 1.768756130835552
3, 166, 1.4572513828444469
3, 167, 1.0863181979286762
3, 168, 0.509936851116743
3, 169, 0.31004291213881946
3, 170, 0.41991487372973224
3, 171, 0.8878855827591572
3, 172, 2.2701687863320243
3, 173, 2.16287308112631
3, 174, 6.433368689099818
3, 175, 3.9402011059687583
3, 176, 8.041368189779469
3, 177, 6.9075208989420505
3, 178, 2.1225389606665943
3, 179, 11.023652208586816
3, 180, 2.5152294177099077
3, 181, 1.9885010333962143
3, 182, 1.765276917092393
3, 183, 1.4377478621924757
3, 184, 1.084199220989571
3, 185, 5.222726308349203
3, 186, 10.314188159236606
3, 187, 11.456143637050292
3, 188, 12.017883627195738
3, 189, 12.317912531410926
3, 190, 3.017981596555663
3, 191, 2.059317512730533
3, 192, 18.470003202185133
3, 193, 2.6174635275968416
3, 194, 2.6928422350233365
